ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT
347022010,4849,allonline_purchase_complete,1591862671,Yes
395925010,4697,allonline_purchase_complete,1591863637,Yes
229284010,7139,allonline_purchase_complete,1591864559,No
391143010,325,allonline_purchase_complete,1591865501,No
355269010,2225,allonline_purchase_complete,1591866498,No
373103010,5765,allonline_purchase_complete,1591867413,No
392652010,2213,allonline_purchase_complete,1591868380,Yes
305688010,3941,allonline_purchase_complete,1591870283,No
324268010,7423,allonline_purchase_complete,1591871208,Yes
365078010,4977,allonline_purchase_complete,1591872174,Yes
395702010,4414,allonline_purchase_complete,1591873067,Yes
229284010,5799,allonline_purchase_complete,1591874059,No
372251010,1850,allonline_purchase_complete,1591875032,No
361794010,4553,allonline_purchase_complete,1591875991,Yes
388080010,4917,allonline_purchase_complete,1591877885,No
375074010,8280,allonline_purchase_complete,1591878824,No
343631010,2562,allonline_purchase_complete,1591879769,Yes
827105140,837,allonline_purchase_complete,1591880696,Yes
352171010,8748,allonline_purchase_complete,1591881652,Yes
386927010,7005,allonline_purchase_complete,1591882629,Yes
383361010,3693,allonline_purchase_complete,1591883550,No
370165010,5876,allonline_purchase_complete,1591885474,No
355216010,6473,allonline_purchase_complete,1591886388,Yes
277568010,8233,allonline_purchase_complete,1591887396,Yes
367412010,5079,allonline_purchase_complete,1591888297,Yes
375066010,6213,allonline_purchase_complete,1591889262,Yes
371304010,5179,allonline_purchase_complete,1591890189,Yes
402943010,1324,allonline_purchase_complete,1591891151,Yes
355544010,4879,allonline_purchase_complete,1591892124,No
396170010,1433,allonline_purchase_complete,1591893019,Yes
367412010,8052,allonline_purchase_complete,1591894032,Yes
395900010,1807,allonline_purchase_complete,1591894966,Yes
358325010,2237,allonline_purchase_complete,1591895935,No
362435010,6435,allonline_purchase_complete,1591896890,Yes
350511010,1500,allonline_purchase_complete,1591897840,No
395706010,3832,allonline_purchase_complete,1591898790,Yes
395129010,2175,allonline_purchase_complete,1591899715,Yes
386196010,1601,allonline_purchase_complete,1591900662,No
393152010,6279,allonline_purchase_complete,1591901566,Yes
298450010,4783,allonline_purchase_complete,1591902581,No
396754010,5847,allonline_purchase_complete,1591903512,Yes
387804010,4369,allonline_purchase_complete,1591904458,Yes
350292010,5472,allonline_purchase_complete,1591905399,No
348236010,8046,allonline_purchase_complete,1591906365,No
383367010,7161,allonline_purchase_complete,1591907264,No
298448010,2919,allonline_purchase_complete,1591908255,Yes
396460010,8115,allonline_purchase_complete,1591911119,Yes
369593010,1537,allonline_purchase_complete,1591912074,No
381761010,1329,allonline_purchase_complete,1591913010,No
298609010,3116,allonline_purchase_complete,1591913931,No
181444030,4931,allonline_purchase_complete,1591914943,Yes
399619010,4247,allonline_purchase_complete,1591915893,No
383364010,2547,allonline_purchase_complete,1591916830,Yes
349748010,1370,allonline_purchase_complete,1591917745,Yes
381688010,1767,allonline_purchase_complete,1591918720,No
390023010,1776,allonline_purchase_complete,1591919691,Yes
260939010,1129,allonline_purchase_complete,1591920610,No
299202010,2028,allonline_purchase_complete,1591921595,No
388780010,2236,allonline_purchase_complete,1591922502,No
378053010,6192,allonline_purchase_complete,1591924433,No
390549010,4185,allonline_purchase_complete,1591925400,No
381475010,8455,allonline_purchase_complete,1591926323,No
343082010,4904,allonline_purchase_complete,1591927246,No
349699010,226,allonline_purchase_complete,1591928228,Yes
350382010,7156,allonline_purchase_complete,1591929159,Yes
166208030,1953,allonline_purchase_complete,1591930119,No
317078010,2138,allonline_purchase_complete,1591931076,Yes
388737010,5532,allonline_purchase_complete,1591932013,Yes
347640010,2234,allonline_purchase_complete,1591932965,No
246203010,5380,allonline_purchase_complete,1591933883,No
383569010,1993,allonline_purchase_complete,1591934877,Yes
355419010,3616,allonline_purchase_complete,1591935801,No
349725010,5578,allonline_purchase_complete,1591936777,No
388743010,4632,allonline_purchase_complete,1591938656,Yes
393205010,5209,allonline_purchase_complete,1591939599,Yes
350397010,1480,allonline_purchase_complete,1591940594,No
395228010,6020,allonline_purchase_complete,1591941476,Yes
372251010,7424,allonline_purchase_complete,1591942485,Yes
337672010,7203,allonline_purchase_complete,1591944359,No
394782010,8089,allonline_purchase_complete,1591945324,No
388176010,1145,allonline_purchase_complete,1591946256,No
395924010,3013,allonline_purchase_complete,1591947207,No
350934010,7694,allonline_purchase_complete,1591948191,Yes
348080010,4303,allonline_purchase_complete,1591949102,No
365081010,1363,allonline_purchase_complete,1591950082,Yes
370165010,8149,allonline_purchase_complete,1591951034,No
381895010,3968,allonline_purchase_complete,1591951997,No
394197010,3703,allonline_purchase_complete,1591953879,No
305663010,379,allonline_purchase_complete,1591955727,Yes
355967010,1105,allonline_purchase_complete,1591956729,No
232633010,8228,allonline_purchase_complete,1591957642,Yes
383366010,3315,allonline_purchase_complete,1591958631,No
337666010,814,allonline_purchase_complete,1591959587,Yes
382004010,6532,allonline_purchase_complete,1591960533,No
378269010,4748,allonline_purchase_complete,1591961463,No
384806010,6292,allonline_purchase_complete,1591962429,No
354931010,6659,allonline_purchase_complete,1591963344,Yes
377650010,3232,allonline_purchase_complete,1591964303,No
383361010,4802,allonline_purchase_complete,1591965261,Yes
380227010,5657,allonline_purchase_complete,1591967167,No
357390010,6701,allonline_purchase_complete,1591969086,Yes
395863010,8074,allonline_purchase_complete,1591970001,No
305688010,5439,allonline_purchase_complete,1591970991,No
248222020,5107,allonline_purchase_complete,1591971909,No
362334010,2161,allonline_purchase_complete,1591972899,No
395702010,4574,allonline_purchase_complete,1591973819,No
357488010,2683,allonline_purchase_complete,1591974748,Yes
360004010,4101,allonline_purchase_complete,1591975732,No
156308010,2454,allonline_purchase_complete,1591976664,No
260957010,6072,allonline_purchase_complete,1591977592,No
383571010,1659,allonline_purchase_complete,1591978589,No
323752010,4296,allonline_purchase_complete,1591979516,No
229284010,1095,allonline_purchase_complete,1591980447,No
387244010,1308,allonline_purchase_complete,1591981405,No
397672010,683,allonline_purchase_complete,1591982351,No
352048010,1819,allonline_purchase_complete,1591983327,No
359943010,3245,allonline_purchase_complete,1591984287,Yes
383570010,4086,allonline_purchase_complete,1591985230,Yes
348448010,4955,allonline_purchase_complete,1591987120,No
383230010,4586,allonline_purchase_complete,1591988091,No
246569050,8227,allonline_purchase_complete,1591989026,No
393155010,5722,allonline_purchase_complete,1591989989,No
395922010,3925,allonline_purchase_complete,1591990911,No
395877010,3917,allonline_purchase_complete,1591991885,No
395896010,1249,allonline_purchase_complete,1591992828,No
347854010,1510,allonline_purchase_complete,1591993790,No
372429010,7889,allonline_purchase_complete,1591994696,No
181450080,7508,allonline_purchase_complete,1591995681,No
383308010,1882,allonline_purchase_complete,1591996581,No
124589020,6028,allonline_purchase_complete,1591997597,No
395894010,5436,allonline_purchase_complete,1591998536,No
396168010,358,allonline_purchase_complete,1591999490,Yes
393255010,3916,allonline_purchase_complete,1592000422,No
354984010,3223,allonline_purchase_complete,1592001388,Yes
304867010,8213,allonline_purchase_complete,1592002339,No
381894010,1903,allonline_purchase_complete,1592004221,Yes
360011010,3147,allonline_purchase_complete,1592005153,No
332728030,3681,allonline_purchase_complete,1592006103,Yes
396170010,5216,allonline_purchase_complete,1592007069,No
395894010,8638,allonline_purchase_complete,1592008042,No
196702010,6738,allonline_purchase_complete,1592008978,No
246570050,766,allonline_purchase_complete,1592009927,No
356766010,8461,allonline_purchase_complete,1592010865,Yes
345453010,5399,allonline_purchase_complete,1592011801,No
397396010,7276,allonline_purchase_complete,1592012755,Yes
218438010,3614,allonline_purchase_complete,1592013683,No
277058010,6519,allonline_purchase_complete,1592015617,No
383564010,8230,allonline_purchase_complete,1592016563,No
401610010,5140,allonline_purchase_complete,1592017532,No
344008010,694,allonline_purchase_complete,1592018483,No
315798010,1160,allonline_purchase_complete,1592019425,Yes
193627010,2801,allonline_purchase_complete,1592020384,No
388740010,1656,allonline_purchase_complete,1592021290,No
393252010,5503,allonline_purchase_complete,1592022288,No
352048010,6095,allonline_purchase_complete,1592023239,No
391143010,7694,allonline_purchase_complete,1592024198,Yes
399676010,2730,allonline_purchase_complete,1592025134,No
350939010,5414,allonline_purchase_complete,1592026058,No
363032010,8350,allonline_purchase_complete,1592027035,No
383567010,191,allonline_purchase_complete,1592027984,Yes
260965010,3928,allonline_purchase_complete,1592028884,Yes
237311010,6991,allonline_purchase_complete,1592029893,Yes
395932010,6541,allonline_purchase_complete,1592030815,No
362334010,7495,allonline_purchase_complete,1592031795,No
395900010,2271,allonline_purchase_complete,1592032736,No
361492010,3650,allonline_purchase_complete,1592033691,Yes
345468010,3344,allonline_purchase_complete,1592034593,No
362394010,4323,allonline_purchase_complete,1592035580,No
397667010,5884,allonline_purchase_complete,1592036529,Yes
387300010,3770,allonline_purchase_complete,1592037470,Yes
395879010,1402,allonline_purchase_complete,1592038430,No
383101010,4212,allonline_purchase_complete,1592039377,Yes
372429010,472,allonline_purchase_complete,1592040319,Yes
357394010,4873,allonline_purchase_complete,1592041259,No
387823010,6703,allonline_purchase_complete,1592042239,No
396435010,2932,allonline_purchase_complete,1592043182,No
395932010,1116,allonline_purchase_complete,1592044124,No
393308010,5028,allonline_purchase_complete,1592045096,No
125459010,3039,allonline_purchase_complete,1592046010,No
399832010,4934,allonline_purchase_complete,1592046950,No
350930010,4095,allonline_purchase_complete,1592047903,No
245044010,4549,allonline_purchase_complete,1592048876,Yes
381580010,3547,allonline_purchase_complete,1592049800,Yes
395129010,3361,allonline_purchase_complete,1592050739,Yes
360086010,7687,allonline_purchase_complete,1592051699,No
356355010,8170,allonline_purchase_complete,1592052688,No
358175010,2863,allonline_purchase_complete,1592053617,Yes
395866010,4135,allonline_purchase_complete,1592054579,Yes
260808010,806,allonline_purchase_complete,1592055522,No
352114010,520,allonline_purchase_complete,1592056475,No
183147010,2701,allonline_purchase_complete,1592057431,No
106824010,5863,allonline_purchase_complete,1592058359,No
375548010,4517,allonline_purchase_complete,1592060279,No
297026010,8361,allonline_purchase_complete,1592061225,Yes
349752010,1023,allonline_purchase_complete,1592062185,No
395928010,1853,allonline_purchase_complete,1592063123,Yes
395868010,6110,allonline_purchase_complete,1592064088,No
396754010,4760,allonline_purchase_complete,1592065011,No
381419010,2757,allonline_purchase_complete,1592066932,No
299669010,3463,allonline_purchase_complete,1592067881,No
357393010,8489,allonline_purchase_complete,1592068837,No
380714010,8181,allonline_purchase_complete,1592069785,No
356299010,972,allonline_purchase_complete,1592070741,Yes
387248010,475,allonline_purchase_complete,1592071683,No
362435010,1213,allonline_purchase_complete,1592072634,Yes
375095010,5499,allonline_purchase_complete,1592073571,Yes
394559010,778,allonline_purchase_complete,1592074533,Yes
350951010,6837,allonline_purchase_complete,1592075482,No
396168010,3578,allonline_purchase_complete,1592076417,No
394550010,3610,allonline_purchase_complete,1592077368,No
382630010,1377,allonline_purchase_complete,1592078326,No
350407010,1302,allonline_purchase_complete,1592079290,No
396564010,5163,allonline_purchase_complete,1592080194,Yes
106824010,3844,allonline_purchase_complete,1592081182,No
381765010,2615,allonline_purchase_complete,1592082136,No
393152010,2315,allonline_purchase_complete,1592083059,No
383366010,6716,allonline_purchase_complete,1592084029,Yes
376341010,2563,allonline_purchase_complete,1592084985,Yes
347157010,8348,allonline_purchase_complete,1592085895,Yes
325904010,6702,allonline_purchase_complete,1592086845,Yes
395130010,1463,allonline_purchase_complete,1592088791,Yes
356314010,7254,allonline_purchase_complete,1592089729,Yes
388080010,6138,allonline_purchase_complete,1592090654,Yes
256016010,1854,allonline_purchase_complete,1592091629,No
347854010,6391,allonline_purchase_complete,1592092590,Yes
395861010,305,allonline_purchase_complete,1592093528,Yes
383368010,2094,allonline_purchase_complete,1592094444,No
248202020,8782,allonline_purchase_complete,1592095413,No
379384010,5324,allonline_purchase_complete,1592096329,No
206131140,6123,allonline_purchase_complete,1592097326,No
246590010,7175,allonline_purchase_complete,1592098290,No
394566010,7922,allonline_purchase_complete,1592099185,No
362434010,317,allonline_purchase_complete,1592100164,No
355224010,261,allonline_purchase_complete,1592101096,Yes
388844010,7290,allonline_purchase_complete,1592102090,No
166221150,6008,allonline_purchase_complete,1592103971,No
175573030,104,allonline_purchase_complete,1592104922,Yes
365121010,4144,allonline_purchase_complete,1592106838,Yes
341126010,3397,allonline_purchase_complete,1592107786,Yes
350370010,5159,allonline_purchase_complete,1592108717,Yes
386927010,8470,allonline_purchase_complete,1592109681,No
392914010,7284,allonline_purchase_complete,1592110620,No
366664010,2094,allonline_purchase_complete,1592111587,No
395932010,5082,allonline_purchase_complete,1592112499,No
388514010,2738,allonline_purchase_complete,1592113446,No
384202010,4695,allonline_purchase_complete,1592114427,No
350381010,138,allonline_purchase_complete,1592115392,No
355092010,6841,allonline_purchase_complete,1592116311,No
247203020,8754,allonline_purchase_complete,1592117283,No
357914010,8538,allonline_purchase_complete,1592118235,No
355217010,6071,allonline_purchase_complete,1592119188,Yes
124589020,8006,allonline_purchase_complete,1592120128,Yes
388780010,547,allonline_purchase_complete,1592122027,Yes
227829010,5546,allonline_purchase_complete,1592122959,Yes
373989010,2232,allonline_purchase_complete,1592123906,Yes
394581010,288,allonline_purchase_complete,1592124879,Yes
166922010,5034,allonline_purchase_complete,1592125802,No
397647010,6459,allonline_purchase_complete,1592126780,No
378123010,5048,allonline_purchase_complete,1592128674,No
369588010,6552,allonline_purchase_complete,1592129613,No
355031010,7658,allonline_purchase_complete,1592130566,No
388877010,2575,allonline_purchase_complete,1592131540,No
381419010,629,allonline_purchase_complete,1592132495,No
388878010,2919,allonline_purchase_complete,1592133430,Yes
383565010,8287,allonline_purchase_complete,1592134356,No
247266020,8511,allonline_purchase_complete,1592135334,Yes
355056010,964,allonline_purchase_complete,1592136267,No
826995030,2434,allonline_purchase_complete,1592137235,No
363055010,7224,allonline_purchase_complete,1592138196,No
396197010,400,allonline_purchase_complete,1592141006,Yes
358675010,8330,allonline_purchase_complete,1592141996,Yes
348086010,1910,allonline_purchase_complete,1592142915,No
156261040,8274,allonline_purchase_complete,1592144824,No
350438010,54,allonline_purchase_complete,1592145735,No
394582010,6362,allonline_purchase_complete,1592146728,Yes
383567010,795,allonline_purchase_complete,1592148591,No
394546010,5431,allonline_purchase_complete,1592149601,No
348449010,4327,allonline_purchase_complete,1592150523,No
398663010,8584,allonline_purchase_complete,1592151479,Yes
347158010,235,allonline_purchase_complete,1592152435,Yes
366822010,3911,allonline_purchase_complete,1592154291,Yes
305684010,5049,allonline_purchase_complete,1592155290,No
246655010,5922,allonline_purchase_complete,1592156234,No
370072010,2651,allonline_purchase_complete,1592157152,No
253147010,6611,allonline_purchase_complete,1592158127,No
356833030,6100,allonline_purchase_complete,1592159050,Yes
386196010,1088,allonline_purchase_complete,1592160012,No
257628010,2335,allonline_purchase_complete,1592160948,Yes
383567010,1958,allonline_purchase_complete,1592161890,Yes
357709010,2227,allonline_purchase_complete,1592162858,No
399540010,583,allonline_purchase_complete,1592163823,No
363962010,7998,allonline_purchase_complete,1592164802,Yes
378053010,481,allonline_purchase_complete,1592165730,No
347854010,7963,allonline_purchase_complete,1592167618,Yes
347067010,867,allonline_purchase_complete,1592168571,No
384613010,4657,allonline_purchase_complete,1592169484,No
356794010,908,allonline_purchase_complete,1592170481,No
337090010,4668,allonline_purchase_complete,1592171405,No
396170010,7846,allonline_purchase_complete,1592172352,Yes
348448010,1113,allonline_purchase_complete,1592173286,No
358250010,4899,allonline_purchase_complete,1592174250,No
354985010,1634,allonline_purchase_complete,1592175229,Yes
355224010,483,allonline_purchase_complete,1592176185,Yes
351030010,4752,allonline_purchase_complete,1592177121,No
400509010,120,allonline_purchase_complete,1592178070,Yes
395887010,5456,allonline_purchase_complete,1592179030,No
337055010,3124,allonline_purchase_complete,1592180927,No
319231010,4021,allonline_purchase_complete,1592181836,No
160562010,8236,allonline_purchase_complete,1592182829,No
399619010,1896,allonline_purchase_complete,1592183740,No
156308010,5266,allonline_purchase_complete,1592184704,Yes
261056010,880,allonline_purchase_complete,1592185683,Yes
257148010,4391,allonline_purchase_complete,1592186624,No
238089010,5973,allonline_purchase_complete,1592187575,Yes
351068010,7936,allonline_purchase_complete,1592190406,Yes
355419010,4728,allonline_purchase_complete,1592191369,No
383570010,345,allonline_purchase_complete,1592192331,Yes
362614010,8715,allonline_purchase_complete,1592193262,Yes
355092010,3594,allonline_purchase_complete,1592194206,Yes
397668010,4560,allonline_purchase_complete,1592195135,No
383569010,2314,allonline_purchase_complete,1592196138,No
319231010,968,allonline_purchase_complete,1592197061,No
364327010,2992,allonline_purchase_complete,1592198027,No
395919010,937,allonline_purchase_complete,1592198977,Yes
181458050,7370,allonline_purchase_complete,1592199917,No
362989010,4864,allonline_purchase_complete,1592200886,Yes
181462050,4762,allonline_purchase_complete,1592201842,Yes
355224010,7187,allonline_purchase_complete,1592202745,No
377544010,569,allonline_purchase_complete,1592203730,No
358673010,7874,allonline_purchase_complete,1592204644,Yes
304867010,226,allonline_purchase_complete,1592205630,No
337665010,7421,allonline_purchase_complete,1592207528,No
393298010,3222,allonline_purchase_complete,1592208487,No
399676010,3079,allonline_purchase_complete,1592209432,No
356685010,3017,allonline_purchase_complete,1592210371,No
397669010,482,allonline_purchase_complete,1592211311,Yes
399823010,4178,allonline_purchase_complete,1592212283,No
289051010,2780,allonline_purchase_complete,1592213225,Yes
398663010,3163,allonline_purchase_complete,1592214188,No
383885010,7521,allonline_purchase_complete,1592215106,Yes
372429010,3351,allonline_purchase_complete,1592216058,Yes
388844010,4368,allonline_purchase_complete,1592216996,Yes
383230010,2849,allonline_purchase_complete,1592217975,No
358211010,3019,allonline_purchase_complete,1592218915,No
348086010,6399,allonline_purchase_complete,1592219869,No
348880010,8226,allonline_purchase_complete,1592220793,No
380714010,3879,allonline_purchase_complete,1592221762,Yes
395878010,1735,allonline_purchase_complete,1592222708,Yes
347067010,1730,allonline_purchase_complete,1592223680,No
246203010,4970,allonline_purchase_complete,1592225566,No
454405010,4892,allonline_purchase_complete,1592226521,No
383365010,3982,allonline_purchase_complete,1592227486,Yes
357390010,3596,allonline_purchase_complete,1592228416,No
181443030,7597,allonline_purchase_complete,1592229383,Yes
304867010,7333,allonline_purchase_complete,1592230336,No
395261010,2618,allonline_purchase_complete,1592231293,Yes
349352010,8745,allonline_purchase_complete,1592232229,No
383565010,554,allonline_purchase_complete,1592233171,No
383572010,7179,allonline_purchase_complete,1592234132,No
362490010,3527,allonline_purchase_complete,1592235058,No
299089010,2672,allonline_purchase_complete,1592236029,No
373673010,4860,allonline_purchase_complete,1592236957,Yes
329643010,5468,allonline_purchase_complete,1592237911,No
357658010,1587,allonline_purchase_complete,1592238874,No
213862010,2672,allonline_purchase_complete,1592239832,No
393899010,5578,allonline_purchase_complete,1592240763,Yes
309289010,4735,allonline_purchase_complete,1592241740,No
393309010,1390,allonline_purchase_complete,1592242663,No
308175010,2488,allonline_purchase_complete,1592243614,No
351389010,1134,allonline_purchase_complete,1592244584,No
803646800,4035,allonline_purchase_complete,1592245530,No
395901010,8720,allonline_purchase_complete,1592246455,No
356372010,4161,allonline_purchase_complete,1592247401,Yes
396457010,5579,allonline_purchase_complete,1592248394,No
347845010,3029,allonline_purchase_complete,1592249309,No
376146010,6296,allonline_purchase_complete,1592250300,No
395902010,7311,allonline_purchase_complete,1592251229,No
256665010,3532,allonline_purchase_complete,1592252174,Yes
383101010,8717,allonline_purchase_complete,1592253120,No
350403010,6823,allonline_purchase_complete,1592254050,Yes
175572030,526,allonline_purchase_complete,1592254989,No
350384010,7533,allonline_purchase_complete,1592255949,Yes
391608010,3809,allonline_purchase_complete,1592256921,No
350930010,2254,allonline_purchase_complete,1592258822,No
360080010,242,allonline_purchase_complete,1592259765,No
305674010,2526,allonline_purchase_complete,1592260708,Yes
343658010,2311,allonline_purchase_complete,1592261677,Yes
120215040,5280,allonline_purchase_complete,1592262612,Yes
257762030,1131,allonline_purchase_complete,1592263578,Yes
316757010,2270,allonline_purchase_complete,1592264493,No
379239010,4514,allonline_purchase_complete,1592265482,No
395863010,3000,allonline_purchase_complete,1592266391,No
347182010,855,allonline_purchase_complete,1592267390,Yes
274760010,7152,allonline_purchase_complete,1592268288,No
181446030,819,allonline_purchase_complete,1592269286,Yes
383368010,2925,allonline_purchase_complete,1592270187,No
350403010,3864,allonline_purchase_complete,1592271148,No
355907010,6105,allonline_purchase_complete,1592272134,No
363032010,236,allonline_purchase_complete,1592273085,No
357183010,4774,allonline_purchase_complete,1592274037,Yes
189074390,3536,allonline_purchase_complete,1592275940,No
166208030,5964,allonline_purchase_complete,1592276865,Yes
395228010,4755,allonline_purchase_complete,1592277813,No
356739010,3233,allonline_purchase_complete,1592278796,No
156310010,6436,allonline_purchase_complete,1592279732,No
348881010,226,allonline_purchase_complete,1592280653,Yes
396148010,7747,allonline_purchase_complete,1592281587,No
365122010,7579,allonline_purchase_complete,1592282555,Yes
366822010,8385,allonline_purchase_complete,1592283487,No
355036010,3173,allonline_purchase_complete,1592284454,No
175614040,1177,allonline_purchase_complete,1592285425,No
394555010,1150,allonline_purchase_complete,1592286360,No
166192030,1188,allonline_purchase_complete,1592288274,No
356479010,5206,allonline_purchase_complete,1592289202,No
355860010,7076,allonline_purchase_complete,1592290137,Yes
387823010,7708,allonline_purchase_complete,1592291127,No
391921010,8091,allonline_purchase_complete,1592292062,Yes
360266010,6580,allonline_purchase_complete,1592293021,No
378118010,2444,allonline_purchase_complete,1592293973,No
393897010,184,allonline_purchase_complete,1592294946,No
175612040,6068,allonline_purchase_complete,1592295894,No
347845010,156,allonline_purchase_complete,1592296809,No
387248010,8303,allonline_purchase_complete,1592297785,No
395883010,2170,allonline_purchase_complete,1592298715,Yes
392652010,3146,allonline_purchase_complete,1592299673,Yes
378269010,1039,allonline_purchase_complete,1592300627,No
349565010,6391,allonline_purchase_complete,1592301572,Yes
395878010,704,allonline_purchase_complete,1592302532,Yes
362320010,6400,allonline_purchase_complete,1592303479,No
351389010,2007,allonline_purchase_complete,1592304445,Yes
388875010,6752,allonline_purchase_complete,1592305357,No
388844010,2431,allonline_purchase_complete,1592306312,No
376138010,6354,allonline_purchase_complete,1592307290,Yes
398863010,183,allonline_purchase_complete,1592308215,Yes
393254010,3100,allonline_purchase_complete,1592309191,Yes
163866240,2129,allonline_purchase_complete,1592310129,No
349734010,5949,allonline_purchase_complete,1592311064,No
396197010,8639,allonline_purchase_complete,1592311994,No
805995030,4024,allonline_purchase_complete,1592312955,Yes
263427010,6165,allonline_purchase_complete,1592313913,Yes
374715010,7833,allonline_purchase_complete,1592314855,No
377420010,7307,allonline_purchase_complete,1592315787,Yes
245044010,5013,allonline_purchase_complete,1592316781,No
325910010,258,allonline_purchase_complete,1592317740,Yes
348881010,2256,allonline_purchase_complete,1592318675,No
166696010,4778,allonline_purchase_complete,1592319629,No
175575030,1912,allonline_purchase_complete,1592320592,No
358211010,78,allonline_purchase_complete,1592322474,No
395931010,4599,allonline_purchase_complete,1592323397,No
363052010,1061,allonline_purchase_complete,1592324352,No
351837010,4943,allonline_purchase_complete,1592325317,Yes
321126010,4587,allonline_purchase_complete,1592326279,No
377018010,2932,allonline_purchase_complete,1592327238,Yes
357400010,8150,allonline_purchase_complete,1592328195,No
350945010,2822,allonline_purchase_complete,1592329127,Yes
305678010,5904,allonline_purchase_complete,1592330087,Yes
393205010,492,allonline_purchase_complete,1592331045,No
337090010,5575,allonline_purchase_complete,1592331973,No
356355010,4867,allonline_purchase_complete,1592332935,No
394550010,5366,allonline_purchase_complete,1592333901,No
327707020,7649,allonline_purchase_complete,1592335734,No
395895010,5559,allonline_purchase_complete,1592337662,No
393622010,3669,allonline_purchase_complete,1592338603,No
364327010,5184,allonline_purchase_complete,1592339577,No
372432010,1693,allonline_purchase_complete,1592340514,Yes
395906010,5619,allonline_purchase_complete,1592341488,No
358948010,8668,allonline_purchase_complete,1592342429,No
348449010,7697,allonline_purchase_complete,1592343345,No
350935010,442,allonline_purchase_complete,1592344342,No
393906010,7415,allonline_purchase_complete,1592345259,No
248031020,1383,allonline_purchase_complete,1592346228,No
395045010,1024,allonline_purchase_complete,1592347172,Yes
382631010,8570,allonline_purchase_complete,1592348111,No
350950010,8656,allonline_purchase_complete,1592349082,Yes
350947010,5008,allonline_purchase_complete,1592350028,No
229284010,7150,allonline_purchase_complete,1592350988,Yes
350944010,6456,allonline_purchase_complete,1592352849,Yes
359218010,5507,allonline_purchase_complete,1592353838,Yes
350543010,3064,allonline_purchase_complete,1592354782,Yes
246589010,985,allonline_purchase_complete,1592355740,Yes
366663010,228,allonline_purchase_complete,1592356640,No
350391010,1772,allonline_purchase_complete,1592357618,Yes
380699010,3442,allonline_purchase_complete,1592359534,Yes
388083010,3391,allonline_purchase_complete,1592360487,No
367764010,3542,allonline_purchase_complete,1592361398,No
454405010,6456,allonline_purchase_complete,1592362370,No
350929010,3816,allonline_purchase_complete,1592363337,No
380699010,8283,allonline_purchase_complete,1592364247,No
384585010,8345,allonline_purchase_complete,1592365226,No
388177010,5722,allonline_purchase_complete,1592366194,No
393308010,984,allonline_purchase_complete,1592367120,Yes
